product_code;active;name;price;vat;unit;category;producer;weight;stock;ean;delivery
ST-1504-ZIELONY;1;MEGA GOKART MIĘKKIE KOŁA EVA 5-12 lat,  DO 60 KG/1504;509.22;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Pojazdy na pedały i inne pojazdy > Gokarty na pedały;Import SUPER-TOYS;25;0;;od 24  - 48 h
HP-003-CZARNY;1; NAJNOWSZY WIELKI GOKART 003- POMPOWANE KOŁA HIT JAKOŚĆ /HP003;329.64;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Pojazdy na pedały i inne pojazdy > Gokarty na pedały;Import SUPER-TOYS;15;61;;od 24  - 48 h
HP-003-RÓŻOWY;1; NAJNOWSZY WIELKI GOKART 003- POMPOWANE KOŁA HIT JAKOŚĆ /HP003;325.95;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Pojazdy na pedały i inne pojazdy > Gokarty na pedały;Import SUPER-TOYS;15;0;;od 24  - 48 h
PB-9388A-BIAŁY;1; WIELKI LICENCJONOWANY  GOKART  FIAT ABARTH KOŁA EVA JAKOŚĆ /PB9388A;368.88;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Pojazdy na pedały i inne pojazdy > Gokarty na pedały;Import SUPER-TOYS;16.9;0;;od 24  - 48 h
PB-9388A-CZARNY;1; WIELKI LICENCJONOWANY  GOKART  FIAT ABARTH KOŁA EVA JAKOŚĆ /PB9388A;368.88;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Pojazdy na pedały i inne pojazdy > Gokarty na pedały;Import SUPER-TOYS;16.9;0;;od 24  - 48 h
PB-9388A-CZERWONY;1; WIELKI LICENCJONOWANY  GOKART  FIAT ABARTH KOŁA EVA JAKOŚĆ /PB9388A;368.88;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Pojazdy na pedały i inne pojazdy > Gokarty na pedały;Import SUPER-TOYS;16.9;0;;od 24  - 48 h
HP-003-CZERWONY;1; NAJNOWSZY WIELKI GOKART 003- POMPOWANE KOŁA HIT JAKOŚĆ /HP003;329.64;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Pojazdy na pedały i inne pojazdy > Gokarty na pedały;Import SUPER-TOYS;15;112;;od 24  - 48 h
HP-003D-EVA-CZARNY;1; NAJNOWSZY WIELKI GOKART 003D- MIĘKKIE KOŁA EVA  HIT JAKOŚĆ /HP003D;344.4;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Pojazdy na pedały i inne pojazdy > Gokarty na pedały;Import SUPER-TOYS;15;165;;od 24  - 48 h
A-15-CZARNY;1;WIELKI GOKART A-15- POMPOWANE KOŁA HIT JAKOŚĆ /A-15;316.1;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Pojazdy na pedały i inne pojazdy > Gokarty na pedały;Import SUPER-TOYS;13.4;0;;od 24  - 48 h
F-8-1-NIEBIESKI;1;MEGA GOKART POMPOWANE KOŁA 5-12 lat, do 60 kg/8-1;448.83;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Pojazdy na pedały i inne pojazdy > Gokarty na pedały;Import SUPER-TOYS;16;0;;od 24  - 48 h
ST-KR-01-AIR-CZERWONY;1;ROWEREK TRÓJKOŁOWY SUPER-TOYS DE LUXE POMP KOŁA/01;368.88;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12;85;;od 24  - 48 h
ST-KR-01-AIR-SZARY;1;ROWEREK TRÓJKOŁOWY SUPER-TOYS DE LUXE POMP KOŁA/01;368.88;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12;0;;od 24  - 48 h
ST-KR-01-AIR-NIEBIESKI;1;ROWEREK TRÓJKOŁOWY SUPER-TOYS DE LUXE POMP KOŁA/01;368.88;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12;104;;od 24  - 48 h
ST-KR-01-AIR-RÓŻOWY;1;ROWEREK TRÓJKOŁOWY SUPER-TOYS DE LUXE POMP KOŁA/01;368.88;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12;0;;od 24  - 48 h
ST-KR-03B-AIR-NIEBIESKI;1;ROWEREK TRÓJKOŁOWY WERSJA DE LUXE POMP KOŁA/03B;382.67;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;11.4;187;;od 24  - 48 h
ST-KR-03B-AIR-RÓŻOWY;1;ROWEREK TRÓJKOŁOWY WERSJA DE LUXE POMP KOŁA/03B;383.59;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;11.4;0;;od 24  - 48 h
ST-KR-02-EVA-CZERWONY;1;ROWEREK TRÓJKOŁOWY SUPER-TOYS DE LUXE /02DL;258.02;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;15;0;;od 24  - 48 h
ST-KR-02-EVA-NIEBIESKI;1;ROWEREK TRÓJKOŁOWY SUPER-TOYS DE LUXE /02DL;258.02;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;15;0;;od 24  - 48 h
ST-KR-01-AIR-BRĄZOWY;1;ROWEREK TRÓJKOŁOWY SUPER-TOYS DE LUXE POMP KOŁA/01;368.88;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12;183;;od 24  - 48 h
ST-KR-04-AIR-SZARY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA 04;491.3;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12;65;;od 24  - 48 h
ST-KR-05-AIR-NIEBIESKI;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA KR-05;471.64;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12.8;114;;od 24  - 48 h
ST-KR-05-AIR-CZERWONY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA KR-05;471.64;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12.8;156;;od 24  - 48 h
ST-KR-08-AIR-SZARY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE 08;541.2;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12;169;;od 24  - 48 h
ST-CHIC-1-AIR-GRANATOWY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,HAMULEC CHIC-1;546.49;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12;118;;od 24  - 48 h
ST-1200-CZARNY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1200;441.57;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;15;0;;od 24  - 48 h
ST-1200-SZARY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1200;441.57;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;15;0;;od 24  - 48 h
ST-1200-ZIELONY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1200;441.57;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;15;0;;od 24  - 48 h
ST-1200-NIEBIESKI;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1200;441.57;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;15;0;;od 24  - 48 h
ST-1200-CZERWONY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1200;441.57;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;15;0;;od 24  - 48 h
ST-1200-RÓŻOWY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1200;441.57;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;15;0;;od 24  - 48 h
ST-1300-SZARY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1300;442.68;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13;0;;od 24  - 48 h
ST-1300-RÓŻOWY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1300;442.68;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13;0;;od 24  - 48 h
ST-1300-CZERWONY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1300;442.68;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13;165;;od 24  - 48 h
ST-1400-SZARY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1400;467.28;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13;188;;od 24  - 48 h
ST-1400-RÓŻOWY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1400;467.28;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13;98;;od 24  - 48 h
ST-1400-CZERWONY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1400;467.28;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13;152;;od 24  - 48 h
ST-1400-NIEBIESKI;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE/1400;467.28;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13;121;;od 24  - 48 h
ST-1500-NIEBIESKI;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, SKŁADANY /1500;343.37;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13;100;;od 24  - 48 h
ST-1500-PURPUROWY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, SKŁADANY /1500;343.37;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13;82;;od 24  - 48 h
ST-2100-CZERWONY;1;ROWEREK BIEGOWY  EXCLUSIVE POMPOWANE KOŁA, ALUMINIOWE FELGI, HAMULEC;136.22;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;5;229;;od 24  - 48 h
ST-2100-SZARY;1;ROWEREK BIEGOWY  EXCLUSIVE POMPOWANE KOŁA, ALUMINIOWE FELGI, HAMULEC;136.22;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;5;136;;od 24  - 48 h
ST-2100-PURPUROWY;1;ROWEREK BIEGOWY  EXCLUSIVE POMPOWANE KOŁA, ALUMINIOWE FELGI, HAMULEC;136.22;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;5;225;;od 24  - 48 h
ST-1600-SZARY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE, SKŁADANA RAMA/1600;430.38;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13.7;196;;od 24  - 48 h
ST-1600-CZARNY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE, SKŁADANA RAMA/1600;430.38;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13.7;202;;od 24  - 48 h
ST-1600-NIEBIESKI;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE, SKŁADANA RAMA/1600;430.38;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13.7;83;;od 24  - 48 h
ST-1600-RÓŻOWY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO, OBRACANE SIEDZENIE, SKŁADANA RAMA/1600;430.38;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;13.7;166;;od 24  - 48 h
ST-1610-SZARY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO,MOŻLIWOŚĆ POŁOŻENIA OPARCIA, UKŁAD SKRĘTNY, PRZEKŁADANA RĄCZKA/ST1610;409.59;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12.7;62;;od 24  - 48 h
ST-1610-CZARNY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO,MOŻLIWOŚĆ POŁOŻENIA OPARCIA, UKŁAD SKRĘTNY, PRZEKŁADANA RĄCZKA/ST1610;409.59;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12.7;67;;od 24  - 48 h
ST-1610-RÓŻOWY;1;ROWEREK TRÓJKOŁOWY EXCLUSIVE POMPOWANE KOŁA,WOLNE KOŁO,MOŻLIWOŚĆ POŁOŻENIA OPARCIA, UKŁAD SKRĘTNY, PRZEKŁADANA RĄCZKA/ST1610;409.59;23;szt.;Rowerki dla dzieci Super-Toys Trikes;Import SUPER-TOYS;12.7;170;;od 24  - 48 h
ST-3816;1;CZOŁG NA RADIO ABRAMS ,JEŹDZI, STRZELA /3816;204.84;23;szt.;Pojazdy zdalnie sterowane > Czołgi zdalnie sterowane.;Import SUPER-TOYS;4;0;;od 24  - 48 h
781-10-JASNY;1;CZOŁG NA RADIO T90 DŹWIĘK,JEŹDZI, STRZELA /781;211.78;23;szt.;Pojazdy zdalnie sterowane > Czołgi zdalnie sterowane.;Import SUPER-TOYS;4;0;;od 24  - 48 h
lut-41;1;CZOŁG NA RADIO M26 PERSHING ,JEŹDZI,STRZELA /3841;122.88;23;szt.;Pojazdy zdalnie sterowane > Czołgi zdalnie sterowane.;Import SUPER-TOYS;4;61;;od 24  - 48 h
781-10-CIEMNY;1;CZOŁG NA RADIO T90 DŹWIĘK,JEŹDZI, STRZELA /781;211.78;23;szt.;Pojazdy zdalnie sterowane > Czołgi zdalnie sterowane.;Import SUPER-TOYS;4;0;;od 24  - 48 h
11268A-MORO PIASKOWY;1;CZOŁG NA RADIO ARMOURED CORPS JEŹDZI,STRZELA/11268;92.25;23;szt.;Pojazdy zdalnie sterowane > Czołgi zdalnie sterowane.;Import SUPER-TOYS;4;145;;od 24  - 48 h
11268A-NAVY;1;CZOŁG NA RADIO ARMOURED CORPS JEŹDZI,STRZELA/11268;92.25;23;szt.;Pojazdy zdalnie sterowane > Czołgi zdalnie sterowane.;Import SUPER-TOYS;4;0;;od 24  - 48 h
508-10;1;ZESTAW 2 CZOŁGÓW-BITWA Z AKUMULATORAMI/508-10;137.78;23;szt.;Pojazdy zdalnie sterowane > Czołgi zdalnie sterowane.;Import SUPER-TOYS;4;0;;od 24  - 48 h
ST-558;1;ZESTAW 2 WIELKICH CZOŁGÓW-BITWA SUPER ZABAWKA/558;196.65;23;szt.;Pojazdy zdalnie sterowane > Czołgi zdalnie sterowane.;Import SUPER-TOYS;4;0;;od 24  - 48 h
516-10 CIEMNY;1;WIELKI CZOŁG DO BITWY 27  MHZ+PAKIET  516-10;90.65;23;szt.;Pojazdy zdalnie sterowane > Czołgi zdalnie sterowane.;Import SUPER-TOYS;4;0;;od 24  - 48 h
179447;1;AKUMULATOR 12 V 10 AH;120;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;5;0;;
179450;1;AKUMULATOR 6 V 7 AH;70;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;5;0;;
179451;1;AKUMULATOR 6 V 4,5 AH;40;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;5;0;;
AGM-12V-7AH;1;AKUMULATOR 12 V 7 AH;63.96;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;5;142;;
ZASILACZ-12V-1500MA;1;Zasilacz impulsowy 12V 1,5A 2,5/5,5 pasujący do większość pojazdów na akumulator;38.87;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;;93;;
ZASILACZ-12V-1000MA;1;Zasilacz impulsowy 12V 1,0 A 2,5/5,5 pasujący do większość pojazdów na akumulator;38.87;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;Import SUPER-TOYS;0.5;127;;od 24  - 48 h
ZASILACZ-6V;1;Zasilacz 6V 500 mA pasujący do większość pojazdów na akumulator;38.87;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;Import SUPER-TOYS;0.5;197;;od 24  - 48 h
PILOT-2.4GHZ;1;Pilot zdalnego sterowania w technologii 2.4 Ghz do pojazdów;46.74;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;Import SUPER-TOYS;0.4;188;;
SILNIK-6V;1;Silnik 6V  RS380, 8000 RPM do pojazdów;20.91;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;Import SUPER-TOYS;0.4;163;;
PILOT-27 MHZ;1;Pilot zdalnego sterowania  do pojazdów 27 MHZ;38.87;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;Import SUPER-TOYS;0.4;150;;
AGM-6V-7AH;1;AKUMULATOR 6 V 7,2 AH;43.05;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;5;153;;
AGM-12V-14AH;1;AKUMULATOR 12 V 14 AH;100.86;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;3.84;80;;
AGM-12V-10AH;1;AKUMULATOR 12 V 10 AH;76.75;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;3.84;104;;
AGM-6V-4,5AH;1;AKUMULATOR 6 V 4,5 AH;28.04;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;5;142;;
AGM-6V-10AH;1;AKUMULATOR 6 V 10 AH;49.08;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;5;100;;
PANEL_DZWIĘKOWY;1; Panel z modułem dźwiękowym  różne rodzaje ;46.74;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;;;111;;
SILNIK-12V-10000RPM;1; Silnik  12V  45 W, 10000RPM duży do pojazdów;22.14;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;Import SUPER-TOYS;0.4;160;;
SILNIK-12V-12000RPM;1; Silnik  12V  45 W, 12000RPM duży do pojazdów;22.14;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;Import SUPER-TOYS;0.4;93;;
SILNIK-12V-9000RPM;1; Silnik  12V  45 W, 9000RPM duży do pojazdów;20.91;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;Import SUPER-TOYS;0.4;79;;
ZESPOL-NAP-6V;1;Zespół napędowy do pojazdów 6 V 13000 RPM;38.87;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów;Import SUPER-TOYS;0.4;98;;
AGM6V-4AH;1;AKUMULATOR 6 V 4 AH;28.04;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Akumulatory do pojazdów;;5;160;;
AGM-12V-12AH;1;AKUMULATOR 12 V 12 AH;92.82;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Akumulatory do pojazdów;;3.84;0;;
MANETKA_GAZU_SX;1;Manetka gazu do  motorów i quadów;71.34;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Włączniki i bezpieczniki;Import SUPER-TOYS;0.4;67;;
PEDAŁ_GAZU+WŁACZNIK;1;Pedał gazu w włącznikiem gazu - odbijający - 3 piny;18.45;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Włączniki i bezpieczniki;;0.1;164;;
WŁ-KWADRATOWY;1;Włącznik 3 / 6;9.35;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Włączniki i bezpieczniki;Import SUPER-TOYS;0.1;399;;
WŁ-OKRĄGŁY;1;Włącznik  okrągły - główny 3 -piny;7.38;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Włączniki i bezpieczniki;Import SUPER-TOYS;0.1;252;;
STACYJKA+KLUCZ;1;Stacyjka z kluczem po pojazdów;43.67;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Włączniki i bezpieczniki;;0.1;94;;
BEZPIECZNIK-25A-24V;1;Bezpiecznik  25A 24 V AUTOMATYCZNY DO POJAZDÓW;14.76;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Włączniki i bezpieczniki;;0.1;180;;
BEZPIECZNIK-18A-12V;1;Bezpiecznik  18A 12 V AUTOMATYCZNY DO POJAZDÓW;14.76;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Włączniki i bezpieczniki;;0.1;153;;
BEZPIECZNIK-13A-12V;1;Bezpiecznik  13A 12 V AUTOMATYCZNY DO POJAZDÓW;14.76;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Włączniki i bezpieczniki;;0.1;161;;
BEZPIECZNIK-10A-12V;1;Bezpiecznik  10A 12 V AUTOMATYCZNY DO POJAZDÓW;14.76;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Włączniki i bezpieczniki;;0.1;157;;
BEZPIECZNIK-15A-12V;1;Bezpiecznik  15A 12 V AUTOMATYCZNY DO POJAZDÓW;14.76;23;szt.;Pojazdy dla dzieci na akumulator i pedały > Części i akcesoria do pojazdów > Włączniki i bezpieczniki;;0.1;153;;
